trump_word,trump_count,trump_frequency,trump_syllable,,obama_word,obama_frequency,obama_count,obama_syllable
misstated,1,2.28E-06,2,,,,,
deadliest,1,2.28E-06,2,,,,,
scjustice,1,2.28E-06,2,,,,,
cubavideo,1,2.28E-06,4,,,,,
aggrieved,1,2.28E-06,2,,,,,
inclusion,1,2.28E-06,3,,,,,
islanders,1,2.28E-06,3,,,,,
donorsnew,1,2.28E-06,3,,,,,
gentiloni,1,2.28E-06,4,,,,,
enlisting,1,2.28E-06,3,,,,,
ingrained,1,2.28E-06,2,,,,,
engineers,1,2.28E-06,3,,,,,
taoiseach,1,2.28E-06,3,,,,,
wiedefeld,1,2.28E-06,3,,,,,
favorably,1,2.28E-06,4,,,,,
permeated,1,2.28E-06,2,,,,,
fbishould,1,2.28E-06,2,,,,,
emboldens,1,2.28E-06,3,,,,,
displayed,1,2.28E-06,2,,,,,
detective,1,2.28E-06,3,,,,,
actresses,1,2.28E-06,2,,,,,
scrapping,1,2.28E-06,2,,,,,
appointee,1,2.28E-06,3,,,,,
badmouths,1,2.28E-06,2,,,,,
detection,1,2.28E-06,3,,,,,
policeman,1,2.28E-06,4,,,,,
makeshift,1,2.28E-06,3,,,,,
weissmans,1,2.28E-06,2,,,,,
addictive,1,2.28E-06,3,,,,,
liquified,1,2.28E-06,3,,,,,
originals,1,2.28E-06,4,,,,,
tactician,1,2.28E-06,3,,,,,
monetized,1,2.28E-06,3,,,,,
argentine,1,2.28E-06,3,,,,,
gasparino,1,2.28E-06,4,,,,,
overtaken,1,2.28E-06,4,,,,,
evacuated,1,2.28E-06,3,,,,,
bloodiest,1,2.28E-06,2,,,,,
primarily,1,2.28E-06,4,,,,,
embracing,1,2.28E-06,3,,,,,
overtaxed,1,2.28E-06,3,,,,,
kavanough,1,2.28E-06,3,,,,,
southport,1,2.28E-06,2,,,,,
mobilized,1,2.28E-06,3,,,,,
relievers,1,2.28E-06,3,,,,,
sustained,1,2.28E-06,2,,,,,
sheltered,1,2.28E-06,2,,,,,
comparing,1,2.28E-06,3,,,,,
armistice,1,2.28E-06,3,,,,,
violators,1,2.28E-06,3,,,,,
unimpeded,1,2.28E-06,3,,,,,
barometer,1,2.28E-06,4,,,,,
hindrance,1,2.28E-06,2,,,,,
horseface,1,2.28E-06,3,,,,,
stapleton,1,2.28E-06,3,,,,,
reservoir,1,2.28E-06,3,,,,,
doorsteps,1,2.28E-06,2,,,,,
columbuss,1,2.28E-06,3,,,,,
adventure,1,2.28E-06,3,,,,,
navigator,1,2.28E-06,4,,,,,
pyongyang,1,2.28E-06,2,,,,,
onlookers,1,2.28E-06,3,,,,,
identical,1,2.28E-06,4,,,,,
glassdoor,1,2.28E-06,2,,,,,
perceived,1,2.28E-06,2,,,,,
thatstory,1,2.28E-06,3,,,,,
rodriguez,1,2.28E-06,3,,,,,
laundered,1,2.28E-06,2,,,,,
customary,1,2.28E-06,4,,,,,
incentive,1,2.28E-06,3,,,,,
unethical,1,2.28E-06,4,,,,,
exchanged,1,2.28E-06,2,,,,,
untouched,1,2.28E-06,2,,,,,
silencing,1,2.28E-06,3,,,,,
redaction,1,2.28E-06,3,,,,,
loudmouth,1,2.28E-06,2,,,,,
notoriety,1,2.28E-06,4,,,,,
reopening,1,2.28E-06,3,,,,,
believers,1,2.28E-06,3,,,,,
penalized,1,2.28E-06,3,,,,,
recapture,1,2.28E-06,3,,,,,
reimburse,1,2.28E-06,2,,,,,
discgrace,1,2.28E-06,2,,,,,
elelments,1,2.28E-06,3,,,,,
shameless,1,2.28E-06,3,,,,,
chronicle,1,2.28E-06,3,,,,,
finishing,1,2.28E-06,3,,,,,
humanized,1,2.28E-06,3,,,,,
insisting,1,2.28E-06,3,,,,,
applauded,1,2.28E-06,2,,,,,
violently,1,2.28E-06,3,,,,,
disciples,1,2.28E-06,3,,,,,
luxurious,1,2.28E-06,4,,,,,
contained,1,2.28E-06,2,,,,,
unhelpful,1,2.28E-06,3,,,,,
surpluses,1,2.28E-06,2,,,,,
thingsbut,1,2.28E-06,2,,,,,
afterward,1,2.28E-06,3,,,,,
backfires,1,2.28E-06,2,,,,,
journeyed,1,2.28E-06,2,,,,,
indelibly,1,2.28E-06,4,,,,,
separates,1,2.28E-06,3,,,,,
dossierhe,1,2.28E-06,2,,,,,
filtering,1,2.28E-06,3,,,,,
abundance,1,2.28E-06,3,,,,,
implanted,1,2.28E-06,2,,,,,
gentlemen,1,2.28E-06,3,,,,,
acquiring,1,2.28E-06,3,,,,,
earnhardt,1,2.28E-06,2,,,,,
bookbring,1,2.28E-06,2,,,,,
redacting,1,2.28E-06,3,,,,,
republics,1,2.28E-06,3,,,,,
sylvester,1,2.28E-06,3,,,,,
nursultan,1,2.28E-06,3,,,,,
grandkids,1,2.28E-06,2,,,,,
memembers,1,2.28E-06,3,,,,,
encircled,1,2.28E-06,2,,,,,
terrorize,1,2.28E-06,3,,,,,
disrepair,1,2.28E-06,3,,,,,
legalized,1,2.28E-06,3,,,,,
excoriate,1,2.28E-06,3,,,,,
unopposed,1,2.28E-06,3,,,,,
skeptical,1,2.28E-06,3,,,,,
concealed,1,2.28E-06,2,,,,,
religions,1,2.28E-06,3,,,,,
depletion,1,2.28E-06,3,,,,,
extensive,1,2.28E-06,3,,,,,
kissinger,1,2.28E-06,3,,,,,
accidents,1,2.28E-06,3,,,,,
conceived,1,2.28E-06,2,,,,,
tenacious,1,2.28E-06,4,,,,,
everthing,1,2.28E-06,3,,,,,
paperwork,1,2.28E-06,3,,,,,
whirlwind,1,2.28E-06,2,,,,,
pointless,1,2.28E-06,2,,,,,
televised,1,2.28E-06,3,,,,,
vacancies,1,2.28E-06,3,,,,,
unfounded,1,2.28E-06,2,,,,,
prystaiko,1,2.28E-06,3,,,,,
doemocrat,1,2.28E-06,3,,,,,
psychotic,1,2.28E-06,3,,,,,
kidnapped,1,2.28E-06,2,,,,,
zapotosky,1,2.28E-06,4,,,,,
momentous,1,2.28E-06,3,,,,,
ethiopian,1,2.28E-06,3,,,,,
testifies,1,2.28E-06,3,,,,,
statesbut,1,2.28E-06,3,,,,,
revisions,1,2.28E-06,3,,,,,
selecting,1,2.28E-06,3,,,,,
demosalso,1,2.28E-06,4,,,,,
sawbefore,1,2.28E-06,3,,,,,
precisely,1,2.28E-06,4,,,,,
hazardous,1,2.28E-06,3,,,,,
impacting,1,2.28E-06,3,,,,,
kiddingly,1,2.28E-06,3,,,,,
honestare,1,2.28E-06,3,,,,,
esperanto,1,2.28E-06,4,,,,,
tolerates,1,2.28E-06,3,,,,,
slaughter,1,2.28E-06,2,,,,,
household,1,2.28E-06,3,,,,,
selective,1,2.28E-06,3,,,,,
highlight,1,2.28E-06,2,,,,,
transcrpt,1,2.28E-06,1,,,,,
bonaparte,1,2.28E-06,3,,,,,
finalized,1,2.28E-06,3,,,,,
considers,1,2.28E-06,3,,,,,
bombmaker,1,2.28E-06,3,,,,,
volodymyr,1,2.28E-06,4,,,,,
blackmail,1,2.28E-06,2,,,,,
mandating,1,2.28E-06,3,,,,,
backdated,1,2.28E-06,2,,,,,
functions,1,2.28E-06,2,,,,,
negligent,1,2.28E-06,3,,,,,
johnathan,1,2.28E-06,3,,,,,
malicious,1,2.28E-06,4,,,,,
unfailing,1,2.28E-06,3,,,,,
grassleys,1,2.28E-06,2,,,,,
goalposts,1,2.28E-06,2,,,,,
barreling,1,2.28E-06,3,,,,,
netanyahu,1,2.28E-06,4,,,,,
boneheads,1,2.28E-06,3,,,,,
policemen,1,2.28E-06,4,,,,,
overruled,1,2.28E-06,3,,,,,
emanating,1,2.28E-06,4,,,,,
indicated,1,2.28E-06,3,,,,,
ominously,1,2.28E-06,4,,,,,
blacklist,1,2.28E-06,2,,,,,
dastardly,1,2.28E-06,3,,,,,
terrified,1,2.28E-06,3,,,,,
espionage,1,2.28E-06,3,,,,,
speculate,1,2.28E-06,3,,,,,
coincides,1,2.28E-06,2,,,,,
assailing,1,2.28E-06,3,,,,,
admirably,1,2.28E-06,4,,,,,
wikileaks,1,2.28E-06,3,,,,,
overturns,1,2.28E-06,3,,,,,
sincerely,1,2.28E-06,4,,,,,
misguided,1,2.28E-06,2,,,,,
boomerang,1,2.28E-06,3,,,,,
benjamins,1,2.28E-06,3,,,,,
unbridled,1,2.28E-06,2,,,,,
similarly,1,2.28E-06,4,,,,,
estuaries,1,2.28E-06,3,,,,,
thursdays,1,2.28E-06,2,,,,,
modulated,1,2.28E-06,3,,,,,
indemnify,1,2.28E-06,4,,,,,
harassing,1,2.28E-06,3,,,,,
borderdmz,1,2.28E-06,2,,,,,
mightiest,1,2.28E-06,2,,,,,
retaliate,1,2.28E-06,3,,,,,
compliant,1,2.28E-06,2,,,,,
incidents,1,2.28E-06,3,,,,,
slightest,1,2.28E-06,2,,,,,
gohowever,1,2.28E-06,4,,,,,
exemplary,1,2.28E-06,4,,,,,
landmarks,1,2.28E-06,2,,,,,
omissions,1,2.28E-06,3,,,,,
ludicrous,1,2.28E-06,3,,,,,
kokugikan,1,2.28E-06,4,,,,,
asanoyama,1,2.28E-06,5,,,,,
predicate,1,2.28E-06,3,,,,,
delegated,1,2.28E-06,3,,,,,
biography,1,2.28E-06,3,,,,,
wealthier,1,2.28E-06,2,,,,,
hackberry,1,2.28E-06,3,,,,,
watershed,1,2.28E-06,2,,,,,
explanati,1,2.28E-06,4,,,,,
admirable,1,2.28E-06,4,,,,,
disregard,1,2.28E-06,3,,,,,
workhorse,1,2.28E-06,2,,,,,
trophyfor,1,2.28E-06,3,,,,,
goodgreat,1,2.28E-06,2,,,,,
goldstein,1,2.28E-06,2,,,,,
sincerest,1,2.28E-06,3,,,,,
nosedived,1,2.28E-06,3,,,,,
finalists,1,2.28E-06,3,,,,,
bethlehem,1,2.28E-06,3,,,,,
formalize,1,2.28E-06,3,,,,,
concocted,1,2.28E-06,2,,,,,
adversely,1,2.28E-06,4,,,,,
supersede,1,2.28E-06,3,,,,,
corruptly,1,2.28E-06,3,,,,,
healtcare,1,2.28E-06,2,,,,,
fulbright,1,2.28E-06,2,,,,,
overstate,1,2.28E-06,3,,,,,
loyalties,1,2.28E-06,3,,,,,
dominican,1,2.28E-06,4,,,,,
breathing,1,2.28E-06,2,,,,,
testament,1,2.28E-06,3,,,,,
northwest,1,2.28E-06,2,,,,,
amazingly,1,2.28E-06,4,,,,,
uniformly,1,2.28E-06,4,,,,,
expressly,1,2.28E-06,3,,,,,
harassers,1,2.28E-06,3,,,,,
spakovsky,1,2.28E-06,3,,,,,
overreach,1,2.28E-06,3,,,,,
disbarred,1,2.28E-06,2,,,,,
righteous,1,2.28E-06,3,,,,,
klobuchar,1,2.28E-06,3,,,,,
recoverer,1,2.28E-06,4,,,,,
astronaut,1,2.28E-06,3,,,,,
festivals,1,2.28E-06,3,,,,,
bernhardt,1,2.28E-06,2,,,,,
headwinds,1,2.28E-06,2,,,,,
starbucks,1,2.28E-06,2,,,,,
stoppable,1,2.28E-06,3,,,,,
exporting,1,2.28E-06,3,,,,,
inquiries,1,2.28E-06,3,,,,,
strangers,1,2.28E-06,2,,,,,
excursion,1,2.28E-06,3,,,,,
devastate,1,2.28E-06,3,,,,,
variation,1,2.28E-06,3,,,,,
overdrive,1,2.28E-06,3,,,,,
obtrusive,1,2.28E-06,3,,,,,
inclusive,1,2.28E-06,3,,,,,
narcotics,1,2.28E-06,3,,,,,
portrayed,1,2.28E-06,2,,,,,
possesses,1,2.28E-06,2,,,,,
verifiably,1,2.28E-06,4,,,,,
historians,1,2.28E-06,3,,,,,
statehouse,1,2.28E-06,3,,,,,
certifying,1,2.28E-06,3,,,,,
scoundrels,1,2.28E-06,2,,,,,
subversion,1,2.28E-06,3,,,,,
unsolvable,1,2.28E-06,4,,,,,
deplorable,1,2.28E-06,4,,,,,
inspection,1,2.28E-06,3,,,,,
containers,1,2.28E-06,3,,,,,
wrongthink,1,2.28E-06,2,,,,,
fabricator,1,2.28E-06,4,,,,,
inglorious,1,2.28E-06,4,,,,,
eliminates,1,2.28E-06,4,,,,,
mechanical,1,2.28E-06,4,,,,,
stronghold,1,2.28E-06,2,,,,,
offshoring,1,2.28E-06,3,,,,,
americansi,1,2.28E-06,5,,,,,
shoutedlet,1,2.28E-06,3,,,,,
enumerated,1,2.28E-06,4,,,,,
ineligible,1,2.28E-06,5,,,,,
globalists,1,2.28E-06,3,,,,,
disrupting,1,2.28E-06,3,,,,,
sanctioned,1,2.28E-06,2,,,,,
vaccinated,1,2.28E-06,3,,,,,
incoherent,1,2.28E-06,4,,,,,
administer,1,2.28E-06,4,,,,,
wisconsins,1,2.28E-06,3,,,,,
desjarlais,1,2.28E-06,3,,,,,
triggering,1,2.28E-06,3,,,,,
nonfiction,1,2.28E-06,3,,,,,
archbishop,1,2.28E-06,3,,,,,
girlfriend,1,2.28E-06,2,,,,,
extensions,1,2.28E-06,3,,,,,
americanot,1,2.28E-06,5,,,,,
unfriendly,1,2.28E-06,3,,,,,
impeachmen,1,2.28E-06,3,,,,,
freeriding,1,2.28E-06,3,,,,,
apologizes,1,2.28E-06,4,,,,,
expressway,1,2.28E-06,3,,,,,
fabricates,1,2.28E-06,3,,,,,
automobils,1,2.28E-06,4,,,,,
procedural,1,2.28E-06,4,,,,,
overlooked,1,2.28E-06,3,,,,,
observance,1,2.28E-06,3,,,,,
hardliners,1,2.28E-06,3,,,,,
insatiable,1,2.28E-06,4,,,,,
destroyers,1,2.28E-06,3,,,,,
competence,1,2.28E-06,3,,,,,
pocahontus,1,2.28E-06,4,,,,,
reluctance,1,2.28E-06,3,,,,,
trajectory,1,2.28E-06,4,,,,,
bridgegate,1,2.28E-06,3,,,,,
proficient,1,2.28E-06,3,,,,,
inadequate,1,2.28E-06,4,,,,,
comparable,1,2.28E-06,4,,,,,
processors,1,2.28E-06,3,,,,,
discipline,1,2.28E-06,3,,,,,
evaporated,1,2.28E-06,4,,,,,
tediousnew,1,2.28E-06,4,,,,,
ostracized,1,2.28E-06,3,,,,,
alienating,1,2.28E-06,4,,,,,
unanswered,1,2.28E-06,3,,,,,
stockpiles,1,2.28E-06,3,,,,,
decoupling,1,2.28E-06,3,,,,,
antagonize,1,2.28E-06,4,,,,,
infectious,1,2.28E-06,4,,,,,
redesigned,1,2.28E-06,3,,,,,
weaponizes,1,2.28E-06,3,,,,,
essentials,1,2.28E-06,3,,,,,
warmongers,1,2.28E-06,3,,,,,
pretenders,1,2.28E-06,3,,,,,
resentment,1,2.28E-06,3,,,,,
denouncing,1,2.28E-06,3,,,,,
distressed,1,2.28E-06,2,,,,,
consultant,1,2.28E-06,3,,,,,
nowproblem,1,2.28E-06,3,,,,,
viewpoints,1,2.28E-06,2,,,,,
misprinted,1,2.28E-06,2,,,,,
thugsclean,1,2.28E-06,2,,,,,
blowoutnot,1,2.28E-06,3,,,,,
accounting,1,2.28E-06,3,,,,,
regulating,1,2.28E-06,4,,,,,
expression,1,2.28E-06,3,,,,,
vandalizes,1,2.28E-06,3,,,,,
cryinchuck,1,2.28E-06,2,,,,,
convicting,1,2.28E-06,3,,,,,
contenders,1,2.28E-06,3,,,,,
lobstering,1,2.28E-06,3,,,,,
franchises,1,2.28E-06,2,,,,,
disparaged,1,2.28E-06,3,,,,,
reaffirmed,1,2.28E-06,2,,,,,
boomingbut,1,2.28E-06,3,,,,,
imaginable,1,2.28E-06,5,,,,,
enormously,1,2.28E-06,4,,,,,
accumulate,1,2.28E-06,4,,,,,
dispatches,1,2.28E-06,2,,,,,
complained,1,2.28E-06,2,,,,,
reschedule,1,2.28E-06,4,,,,,
xenophobia,1,2.28E-06,4,,,,,
displaying,1,2.28E-06,3,,,,,
reportedly,1,2.28E-06,4,,,,,
performing,1,2.28E-06,3,,,,,
vandalized,1,2.28E-06,3,,,,,
storefront,1,2.28E-06,3,,,,,
pictureyet,1,2.28E-06,4,,,,,
exhaustion,1,2.28E-06,3,,,,,
overthrown,1,2.28E-06,3,,,,,
unofficial,1,2.28E-06,4,,,,,
roofmonday,1,2.28E-06,3,,,,,
statelocal,1,2.28E-06,4,,,,,
strategies,1,2.28E-06,3,,,,,
stonington,1,2.28E-06,3,,,,,
entrusting,1,2.28E-06,3,,,,,
russiagate,1,2.28E-06,3,,,,,
futurethis,1,2.28E-06,4,,,,,
stephenson,1,2.28E-06,3,,,,,
surprising,1,2.28E-06,3,,,,,
mismanaged,1,2.28E-06,3,,,,,
stupendous,1,2.28E-06,3,,,,,
laboratory,1,2.28E-06,5,,,,,
perception,1,2.28E-06,3,,,,,
housewives,1,2.28E-06,3,,,,,
compensate,1,2.28E-06,3,,,,,
redactions,1,2.28E-06,3,,,,,
experiment,1,2.28E-06,4,,,,,
singletary,1,2.28E-06,4,,,,,
splashdown,1,2.28E-06,2,,,,,
paramedics,1,2.28E-06,4,,,,,
reassigned,1,2.28E-06,2,,,,,
phenomenon,1,2.28E-06,4,,,,,
rescinding,1,2.28E-06,3,,,,,
conquering,1,2.28E-06,3,,,,,
supersonic,1,2.28E-06,4,,,,,
defamatory,1,2.28E-06,5,,,,,
retraction,1,2.28E-06,3,,,,,
purposeful,1,2.28E-06,4,,,,,
contingent,1,2.28E-06,3,,,,,
suspending,1,2.28E-06,3,,,,,
seamstress,1,2.28E-06,2,,,,,
montgomery,1,2.28E-06,4,,,,,
finalizing,1,2.28E-06,4,,,,,
destinybut,1,2.28E-06,4,,,,,
worshipers,1,2.28E-06,3,,,,,
conducting,1,2.28E-06,3,,,,,
policyweak,1,2.28E-06,4,,,,,
beneficial,1,2.28E-06,4,,,,,
guantanamo,1,2.28E-06,4,,,,,
horrifying,1,2.28E-06,3,,,,,
affliction,1,2.28E-06,3,,,,,
liberation,1,2.28E-06,4,,,,,
compliance,1,2.28E-06,2,,,,,
harrisburg,1,2.28E-06,3,,,,,
northamwho,1,2.28E-06,3,,,,,
virginiais,1,2.28E-06,4,,,,,
generators,1,2.28E-06,4,,,,,
laughingly,1,2.28E-06,3,,,,,
weverybody,1,2.28E-06,5,,,,,
nationsmet,1,2.28E-06,3,,,,,
failedthat,1,2.28E-06,3,,,,,
comparably,1,2.28E-06,4,,,,,
futureread,1,2.28E-06,4,,,,,
eradicated,1,2.28E-06,4,,,,,
vehemently,1,2.28E-06,4,,,,,
historywhy,1,2.28E-06,4,,,,,
overcoming,1,2.28E-06,4,,,,,
assurances,1,2.28E-06,3,,,,,
magnifying,1,2.28E-06,3,,,,,
intercepts,1,2.28E-06,3,,,,,
hensarling,1,2.28E-06,3,,,,,
unfiltered,1,2.28E-06,3,,,,,
missilebut,1,2.28E-06,4,,,,,
surrogates,1,2.28E-06,3,,,,,
disruptive,1,2.28E-06,3,,,,,
victorious,1,2.28E-06,4,,,,,
containing,1,2.28E-06,3,,,,,
fighterjet,1,2.28E-06,3,,,,,
remarkably,1,2.28E-06,4,,,,,
senrichard,1,2.28E-06,3,,,,,
upperlower,1,2.28E-06,4,,,,,
untrusting,1,2.28E-06,3,,,,,
negligence,1,2.28E-06,3,,,,,
governorof,1,2.28E-06,4,,,,,
entrapping,1,2.28E-06,3,,,,,
incidental,1,2.28E-06,4,,,,,
brzezinski,1,2.28E-06,3,,,,,
trishregan,1,2.28E-06,3,,,,,
lighthizer,1,2.28E-06,3,,,,,
portraying,1,2.28E-06,3,,,,,
afflicting,1,2.28E-06,3,,,,,
familiesto,1,2.28E-06,4,,,,,
disapprove,1,2.28E-06,3,,,,,
campaigner,1,2.28E-06,3,,,,,
screeching,1,2.28E-06,2,,,,,
dodgersred,1,2.28E-06,2,,,,,
easterners,1,2.28E-06,3,,,,,
burdensome,1,2.28E-06,3,,,,,
formidable,1,2.28E-06,4,,,,,
biodefense,1,2.28E-06,3,,,,,
pharmacist,1,2.28E-06,3,,,,,
chargeable,1,2.28E-06,3,,,,,
mobilizing,1,2.28E-06,4,,,,,
frequently,1,2.28E-06,3,,,,,
detractors,1,2.28E-06,3,,,,,
assembling,1,2.28E-06,3,,,,,
publicized,1,2.28E-06,3,,,,,
perpetrate,1,2.28E-06,3,,,,,
fertilizer,1,2.28E-06,4,,,,,
clearances,1,2.28E-06,2,,,,,
australian,1,2.28E-06,3,,,,,
admonished,1,2.28E-06,3,,,,,
countrybut,1,2.28E-06,3,,,,,
vocabulary,1,2.28E-06,5,,,,,
baldersons,1,2.28E-06,3,,,,,
entrapment,1,2.28E-06,3,,,,,
happenalso,1,2.28E-06,4,,,,,
pelosihigh,1,2.28E-06,4,,,,,
reagandole,1,2.28E-06,4,,,,,
detainment,1,2.28E-06,3,,,,,
presumably,1,2.28E-06,4,,,,,
negotiates,1,2.28E-06,3,,,,,
cooperated,1,2.28E-06,3,,,,,
barricaded,1,2.28E-06,3,,,,,
possession,1,2.28E-06,3,,,,,
loveragent,1,2.28E-06,4,,,,,
agentlover,1,2.28E-06,4,,,,,
liberating,1,2.28E-06,4,,,,,
lieutenant,1,2.28E-06,4,,,,,
unbalanced,1,2.28E-06,3,,,,,
uninvolved,1,2.28E-06,3,,,,,
charlevoix,1,2.28E-06,3,,,,,
problembut,1,2.28E-06,3,,,,,
tradecraft,1,2.28E-06,3,,,,,
separating,1,2.28E-06,4,,,,,
sentencing,1,2.28E-06,3,,,,,
expressing,1,2.28E-06,3,,,,,
spyingthis,1,2.28E-06,2,,,,,
scandalous,1,2.28E-06,3,,,,,
membersnot,1,2.28E-06,3,,,,,
cemeteries,1,2.28E-06,4,,,,,
infiltrate,1,2.28E-06,3,,,,,
mirziyoyev,1,2.28E-06,4,,,,,
uzbekistan,1,2.28E-06,4,,,,,
caregivers,1,2.28E-06,4,,,,,
compatible,1,2.28E-06,4,,,,,
medication,1,2.28E-06,4,,,,,
unrevealed,1,2.28E-06,3,,,,,
aggravated,1,2.28E-06,3,,,,,
nazarbayev,1,2.28E-06,4,,,,,
kazakhstan,1,2.28E-06,3,,,,,
governorsi,1,2.28E-06,4,,,,,
partnering,1,2.28E-06,3,,,,,
prescribed,1,2.28E-06,2,,,,,
calculated,1,2.28E-06,3,,,,,
countrynot,1,2.28E-06,3,,,,,
kidnapping,1,2.28E-06,3,,,,,
maintained,1,2.28E-06,2,,,,,
voluminous,1,2.28E-06,4,,,,,
combatants,1,2.28E-06,3,,,,,
russiajust,1,2.28E-06,3,,,,,
relocation,1,2.28E-06,4,,,,,
exercising,1,2.28E-06,4,,,,,
evidencein,1,2.28E-06,4,,,,,
decoration,1,2.28E-06,4,,,,,
succinctly,1,2.28E-06,3,,,,,
classmates,1,2.28E-06,2,,,,,
clintondnc,1,2.28E-06,2,,,,,
linebacker,1,2.28E-06,4,,,,,
boundaries,1,2.28E-06,3,,,,,
wastelands,1,2.28E-06,3,,,,,
derogatory,1,2.28E-06,5,,,,,
outlandish,1,2.28E-06,3,,,,,
relocating,1,2.28E-06,4,,,,,
thornberry,1,2.28E-06,3,,,,,
telehealth,1,2.28E-06,3,,,,,
modulating,1,2.28E-06,4,,,,,
microphone,1,2.28E-06,3,,,,,
impossibly,1,2.28E-06,4,,,,,
albaghdadi,1,2.28E-06,4,,,,,
convincing,1,2.28E-06,3,,,,,
cortuption,1,2.28E-06,3,,,,,
warfighter,1,2.28E-06,3,,,,,
financials,1,2.28E-06,3,,,,,
prizefight,1,2.28E-06,3,,,,,
envisioned,1,2.28E-06,3,,,,,
subverting,1,2.28E-06,3,,,,,
deepstater,1,2.28E-06,3,,,,,
consulting,1,2.28E-06,3,,,,,
highjacked,1,2.28E-06,2,,,,,
condemning,1,2.28E-06,3,,,,,
irrational,1,2.28E-06,4,,,,,
bucksexton,1,2.28E-06,3,,,,,
resigining,1,2.28E-06,4,,,,,
recaptured,1,2.28E-06,3,,,,,
beheadings,1,2.28E-06,3,,,,,
disposable,1,2.28E-06,4,,,,,
reaspected,1,2.28E-06,2,,,,,
pranksters,1,2.28E-06,2,,,,,
projecting,1,2.28E-06,3,,,,,
backfiring,1,2.28E-06,3,,,,,
protectors,1,2.28E-06,3,,,,,
camouflage,1,2.28E-06,3,,,,,
discribing,1,2.28E-06,3,,,,,
scrambling,1,2.28E-06,2,,,,,
publishing,1,2.28E-06,3,,,,,
respirator,1,2.28E-06,4,,,,,
succeeding,1,2.28E-06,3,,,,,
defrauding,1,2.28E-06,3,,,,,
stationary,1,2.28E-06,4,,,,,
lawfulness,1,2.28E-06,3,,,,,
undisputed,1,2.28E-06,3,,,,,
systematic,1,2.28E-06,4,,,,,
rainforest,1,2.28E-06,3,,,,,
regulators,1,2.28E-06,4,,,,,
postponing,1,2.28E-06,3,,,,,
portrayals,1,2.28E-06,3,,,,,
heightened,1,2.28E-06,2,,,,,
russiansin,1,2.28E-06,3,,,,,
proclaimed,1,2.28E-06,2,,,,,
canterbury,1,2.28E-06,4,,,,,
insinuated,1,2.28E-06,3,,,,,
baltimores,1,2.28E-06,3,,,,,
congresses,1,2.28E-06,2,,,,,
injunction,1,2.28E-06,3,,,,,
guatemalan,1,2.28E-06,4,,,,,
reclaiming,1,2.28E-06,3,,,,,
manipulate,1,2.28E-06,4,,,,,
needlessly,1,2.28E-06,3,,,,,
leavetrump,1,2.28E-06,3,,,,,
amphibious,1,2.28E-06,4,,,,,
mastermind,1,2.28E-06,3,,,,,
horsewomen,1,2.28E-06,4,,,,,
apocalypse,1,2.28E-06,4,,,,,
antiquated,1,2.28E-06,3,,,,,
graciously,1,2.28E-06,4,,,,,
dependable,1,2.28E-06,4,,,,,
disloyalty,1,2.28E-06,4,,,,,
hydromatic,1,2.28E-06,4,,,,,
detentions,1,2.28E-06,3,,,,,
persistent,1,2.28E-06,3,,,,,
sponsoring,1,2.28E-06,3,,,,,
escalating,1,2.28E-06,4,,,,,
advisement,1,2.28E-06,4,,,,,
ridiclious,1,2.28E-06,4,,,,,
shockingly,1,2.28E-06,3,,,,,
corrective,1,2.28E-06,3,,,,,
plagiarism,1,2.28E-06,3,,,,,
simplistic,1,2.28E-06,3,,,,,
disclaimer,1,2.28E-06,3,,,,,
boardtoday,1,2.28E-06,3,,,,,
irrelevant,1,2.28E-06,4,,,,,
transplant,1,2.28E-06,2,,,,,
comeyesque,1,2.28E-06,4,,,,,
overriding,1,2.28E-06,4,,,,,
instigated,1,2.28E-06,3,,,,,
assaulting,1,2.28E-06,3,,,,,
kidnappers,1,2.28E-06,3,,,,,
capturesat,1,2.28E-06,4,,,,,
redeployed,1,2.28E-06,3,,,,,
defamation,1,2.28E-06,4,,,,,
executions,1,2.28E-06,4,,,,,
publishers,1,2.28E-06,3,,,,,
vietnamese,1,2.28E-06,3,,,,,
recovering,1,2.28E-06,4,,,,,
shortening,1,2.28E-06,3,,,,,
tantamount,1,2.28E-06,3,,,,,
circumvent,1,2.28E-06,3,,,,,
parameters,1,2.28E-06,4,,,,,
birthplace,1,2.28E-06,2,,,,,
roadblocks,1,2.28E-06,2,,,,,
dimensions,1,2.28E-06,3,,,,,
rediscover,1,2.28E-06,4,,,,,
mysterious,1,2.28E-06,4,,,,,
inflicting,1,2.28E-06,3,,,,,
unresolved,1,2.28E-06,3,,,,,
assumption,1,2.28E-06,3,,,,,
reinforced,1,2.28E-06,2,,,,,
venezuelas,1,2.28E-06,4,,,,,
concession,1,2.28E-06,3,,,,,
captivated,1,2.28E-06,3,,,,,
judgements,1,2.28E-06,3,,,,,
hamburgers,1,2.28E-06,3,,,,,
hamberders,1,2.28E-06,3,,,,,
volkswagen,1,2.28E-06,3,,,,,
usurpation,1,2.28E-06,4,,,,,
normalized,1,2.28E-06,3,,,,,
undetected,1,2.28E-06,3,,,,,
assignment,1,2.28E-06,3,,,,,
ustaxpayer,1,2.28E-06,4,,,,,
discoveries,1,2.28E-06,4,,,,,
strongholds,1,2.28E-06,2,,,,,
tabulations,1,2.28E-06,4,,,,,
coordinates,1,2.28E-06,3,,,,,
azerbaijani,1,2.28E-06,5,,,,,
